date,score,content
2024-01-22 04:29:30,5,"신한 앱만 4개. 카드, 솔, 슈퍼솔, 알리미. 솔과 슈퍼솔은 뭐가 다른 지 잘 모르겠고 4개 앱에서 열심히 같은 알림이 옴."
2024-02-17 10:28:07,2,"이전 S메일에서는 앱에서 입출금 내역 뿐만이 아니라, 잔액까지 조회가 가능했는데.. 잔액확인을 위해서 다시 신한은행 앱을 열어야해서 불편합니다"
2023-12-22 07:24:52,2,설치하려는데 주소검색단계에서 진행이 안됩니다. 아파트이고 도로명 다음 건물번호가 없는데 건물번호 입력없이는 다음단계로 진행이 안되네요
2024-01-26 01:46:02,1,파란화면에서 넘어가질않아서 다시 삭제하길 몇번.. 최악의 앱이네요 그리고 통합앱이라해놓고 왜 뱅크앱에서만 되는게있는지...
2023-12-29 23:56:51,3,"사전신청해서 수퍼쏠 설치, 가입했습니다만, 앱을 다시 여니 가입을 처음부터 다시 해야 되는...군요.스마트폰 엘지 g6씁니다. 폰이 너무 오래된겁니까.."
2023-12-21 05:23:34,1,반쪽짜리도 아닌 티끌만한 어플..도대체 카드 터치결제 기능도 없고 qr 사진찍는 기능도 없고 법인카드도 안불러오고..엉망이네요
2023-12-26 12:58:05,1,휴대폰 인증에 신분증 인증에 계좌 인증까지 몇번을 했는데 결국 로그인 실패. 생체 인식에서 멈추더니 이번에는 앱이 비정상적으로 꺼지네요.
2024-01-16 00:56:47,2,이걸 왜 만들었는지 모르겠네요 모아서 더 편리 해졌느냐? 아니요 UI/UX 컨텐츠 다 불편 촤적화된 각각의 앱 사용이 나을듯 하네요 카카오 나 토스가.되고 싶었을까?
2023-12-22 02:04:23,1,알리미 기능만 쓰고 싶은데 어플이 겁나게 무거워졌네요. 뱅크랑 페이랑 이거 3개 어플이 기능도 거의 비슷하고. 불편하고 짜증남. 욕나옴.
2024-01-24 13:59:20,1,신한슈퍼솔 설치후 신한은행쏠 사용후 슈퍼솔 들어가면 다른기기 사용이라고 다시 인증 등록하라는 어처구니없는 상황이 발생합니다. 머 이런 기본도 안된앱이 있는건지?
2024-01-20 01:09:04,1,"한 앱으로 모아놓다보니 각각으로 넘어가는 절차가 생겨 불편해짐. 이전엔 첫화면에서 원하는걸 선택할 수 있었는데, 이젠 안됨"
2024-01-25 09:47:36,1,진짜리뷰 안쓰는데 화딱지나서 씁니다. 뱅크앱지웠는데 슈퍼쏠에서는 모바일otp발급 안된다고 뱅크앱깔라고하네? 모바일otp는 뱅크앱만된다고 참 개떡같네요
2024-01-03 03:43:09,3,모바일 번호표 기능쓰려면 쏠 다시 깔아서 거기서 해야합니다. 슈퍼쏠에도 모바일번호표 기능 추가해주세요.
2023-12-23 06:27:30,1,앱을 설치하고 가입을하려는데 보안 안내가 뜨면서 디바이스에 1개의 바이러스가 있다며 앱이 꺼지네요ㅠ 이런 부분 빨리 개선해 사용할 수 있도록 빠른 조치 부탁드려요~
2023-12-31 03:22:31,2,통합이라지만 그냥 앱하나 더 설치인느낌... 기존앱에서 이용할 수 있는 서비스가 따로... 나중에 진짜 통합되면 이용해보기로...
2024-01-05 22:08:25,3,앱을 실행시켜도 한글 이름 키보드가 자음모음이 실행이 안됨과 영문과 적용되다 통신사 인증 확인시 일치하지 않다고 나옴.
2024-01-17 09:41:47,1,여러계정을 구분해서 로그인할수가 없습니다. 구 SOL은 인증서를 깔면 자녀것도 다 로그인이 가능했는데 이건 전혀 할수가 없어서 불편하네요.
2024-01-02 16:25:02,3,"기존 신한플레이 앱 사용시 포인트 적립시 알람이 왔는데, 제가 알람설정을 못찾는건가요 아님 포인트적립 시 알람은 이제 제공이 안되는 건가요?"
2024-01-25 01:29:14,1,앱이 계속 기동에 문제가 있다고 뜨는데 s23울트란데 무슨 문제가 있는건가요? 종료 후 재접속 하는데 전혀 접속이 안됩니다!!!!
2024-02-15 01:05:12,1,온라인 연동 결제가 안됨. 이전보다 더 안좋음. 최악임. 온라인에서 결제할때 사용이 불가능함.
2023-12-19 09:12:35,1,슈퍼솔로 변경뒤에 입출근 내역이 더 불편해짐 예전 솔 알리미가 입출근 내역이 한눈에 보기 편했는대 다시 예전 버젼으로 변경 가능했음 좋겠음
2024-02-07 00:28:47,1,입출금 안내시 잔액 표시가 안나와 다시 은행앱으로 들어가 로긴하는 번거로움이 발생ᆢ 신한은행앱은 알림에서 볼수있었는데ᆢ 오히려 불편함을 초래ᆢ 그래서 삭제하고 전처럼 쓰렵니다. ㅠㅠ
2023-12-20 08:01:15,1,"한달치 입출금 내역을 한번에 볼수있는 리포트/혹은 통계식이 보기 좋았는데, 없어져서 불편해요."
2024-01-25 01:20:08,1,어제까진 잘 되다가 갑자기 실행이 안되네요 인터넷이 끊긴것도 아니고 다른 어플들은 잘 들어가지는데 이건만 유독 이런거면 이 어플의 문제겠죠
2023-12-28 01:43:50,5,"신한증권, 은행, 카드 사용하는데 한곳에서 사용 내역과 간단한 이체가 가능해서 너무 편리하네요"
2023-12-27 01:30:43,1,뭔가 이것저것 합쳐놔서 편할줄 알았는데 오히려 더 불편해진 느낌... 주식 차트등 보는거 더 설명도 없고 어려움
2024-01-20 11:48:32,1,알림음 설정이 왜 안되나요? 시스템알림음으로설정했는데 효과음1번으로소리나요 수정해주세요
2023-12-21 06:33:37,1,새로 바뀌면서 인증을 해야 하는데 며칠째 인증이 안됩니다. (사용자가 많아서 인증 불가하다는 메세지) 항상 사용자가 많으면 언제 인증이 되는건가요?
2023-12-23 08:33:31,2,아직 초기라 정신없이 급하게 만든것 같은데. 주식 즐겨찾기등은 목록이 안넘어오네요? 일일이 다시 입력해서 등록해야 하네요?
2023-12-21 08:38:17,1,뭔 은행에 등록된 전화번호하고 다르다고 은행앱까지 깔라고 하는건지 그냥 휴대폰인증받으면 알아서 연락처를 바꿔서 등록하게되면 안되나요 귀찮게 앱을 또깔라는건 뭔지 이게 슈퍼앱인가
2023-12-21 03:44:17,1,2023.12.21 현재 신분증인증 전부 안되네요. 어제부터 접속 시도 했으나 사용자가 많다고 3가지 옵션 전부 안됩니다.영업이익 젤 많다는은행이 뭐하나 제대로 만들지를 못하는지.
2024-01-25 21:32:10,1,새로 출시 될때 어플정리 잘했네 하면서 3일 사용하다가 다시 기존에 쓰던 신한은행 앱으로 돌아갔습니다. 너무 별로에요
2023-12-19 21:33:57,5,직관적으로 편리한 사용감과 한눈에 들어오는 메뉴들이 시원하네요
2024-02-20 05:44:51,5,은행 앱으로 시작했는데 디자인이나 캐릭터가 예쁘고 귀여워서 맘에 듭니다. 신한은 믿고 쓸수 있는거 같아요
2024-02-18 23:53:37,1,폰이 바껴서 다시 등록해야된다면서 인증문자는 몇날 몇일을 시도해도 오질 않는 이유가 뭘까요? 다른 신한어플은 문제없는데 이것만 이럼?
2024-01-01 15:38:44,1,방금 다운받았는데 저의 디바이스에 1개의 바이러스가 발견되었다고합니다. 하지만 정디 폰으로 검색해보니 안뜨는데 이런경우 어떻게해야할까요
2024-01-18 11:18:17,2,신한카드 쓰고있는 외국국적 소지자 로써 잘쓰고 있어는데 슈퍼sol로 업데이트 되면서 은행을 방문 해서 인증을 받으라는 것은 이해가 안돼는 부분이네요
2024-02-01 23:29:38,1,은행 입출금내역이 최근결제내역이 맨밑으로 가있네요. 반대로 맨위에 있어야하는거 아닌가 업데이트 가 아니라 다운그레이드인듯
2024-01-29 12:41:18,1,이름등록 한글로 안되나요? 삼성캘럭시 짚폴더 입니다 등록자체 안되네요 수정 언제되나요 사용할수없네요 뭐가 문제인가요?
2024-01-28 22:24:03,1,알림 무음 설정해도 계속 멋대로 켜집니다. 한참동안 기다렸는데 오류 수정 좀 해주세요
2023-12-21 13:58:42,1,기존에 쓰던거 걍 냅두지 뭐한다고 바꿔가지고는 더 불편하고 번거롭게 만들어가지고는...하 진짜 이해가안가네
2024-01-16 00:49:21,1,"로그인이 패턴이나 지문으로만 되서, 인증서 2개 이상 로그인이 안됩니다. 부부가 쓰기에 불편함"
2024-01-15 05:50:31,1,통장사본 기능은 없나요? 메뉴 검색도 안나오고 계좌관리 화면에서도 없네요 다시 솔뱅 설치합니다
2023-12-21 08:33:08,1,"어제부터 가입하려 하는데, 계속 신분증촬영 단계에서 서비스 지연 팝업 나오고 진행이 안됩니다."
2024-01-15 09:37:52,3,카드 알림과 인출시에 뜨는 앱 알림에서 한줄 공백 좀 지워주세요. 알림뜰때 한번에 보여지지가 않습니다.
2024-02-20 05:19:00,5,이앱 저앱 조회만 하려고 해도 그때마다 인증받는거 너무 귀찮았는데 통합앱 사용하니까 진짜 편하네요 ^^
2024-01-25 04:25:14,2,"카카오톡 알림으로 온 링크를 선택하면 신한SOL로 연결되면서 어플을 설치하게 하는데, 이 어플이 신한SOL의 기능을 포함하고 있지 않나요?"
2024-01-23 02:59:42,1,사용하면 할수록 서비스 혜택은 꽁꽁 숨기고 쓸때없는 보기 불편한것만 한눈에 띄워 앱이 무겁고 실행도 빨리 안됨... 결론 : 카드 사용은 하되 서비스는 이용하지 말라는 정책
2023-12-26 10:17:34,1,지문인증 하고 지문인증 다시뜨고.. 멈추고.. 페턴도 한번 물어 봤다.. 두번 물어봤다.. 엉망이네요.
2023-12-19 00:35:30,1,이벤트 참여하기 위해서 설치했는데 알림 허용을 했는데도 자꾸 알림 허용하라고 하면서 로그인이 안됩니다.
2024-02-18 19:12:09,1,기존 sol알리미와는다르게 잔고표시기능이 없는건지 있는데 못찾는건지 모르겠네요 이용액이표시만되고 체크를썼을때 잔고가 안나와서 너무불편해요
2023-12-20 02:54:03,1,신한 알리미가 신한 슈퍼쏠로 바뀌었군요? 평을 보니 문제가 많은 것 같네요. 나중에 안정화 될 때까지 기존처럼 개별 앱들을 써야겠어요.
2023-12-23 10:59:13,1,핸드폰 본인인증시 통신사가 틀리다고 며칠째 안되고있어요. 다른 어플에서는 잘되는데 어플을 어떻게 만들었길래 인증자체가 안되요
2023-12-29 02:32:32,2,무음모드인데도 비밀번호 입력시 진동울려요 ;;; 예전에는 이러지 않았는데 빨리 해결 좀요
2024-05-19 03:06:59,2,골때리는 앱이네 설치하고 하루동안 이체가 안되게 만들면 어쩌자는거임? 그런고지 어디에도 없더니 글구 기존 은행앱은 로그인을 못하게 만들고 기존 퀴즈 신한페이에서 전부 다할수 있었는데 OX퀴즈하러 다시 다른앱에 가야하는 번거로움 하 미치긋네
2023-12-24 04:45:35,2,통장사본은 어디서 보나요. 찾아봐도 안보임ㅠ 화면도 작고 이전 쏠이 나아요..
2023-12-21 06:44:24,2,"SOL알리미는 계좌별,카드별 입출금 내역을 바로 확인할수 있었는데 슈퍼SOL로 바뀐후론 입출금 내역 을 바로 확인할수 없어 너무 불편하네요."
2023-12-22 14:25:48,2,로그인시 간편 비밀번호 로그인이 안됩니다 간편비밀번호 로그인이 되도록해주세요 패턴로그인시 로딩되며 화면이 잠시 멈춰있는데 그동안 패턴이 노출됩니다 개선요청합니다
2023-12-25 09:38:58,1,사용하려고 인증하려는데 휴대폰 인증에서 막혀서 안되어.. 매번 들어갈 때마다 (구) 버전 사용 중이네요
2024-06-10 02:02:34,5,신한sol 이용하기 편리하고 혜택도 다양하고 아주 유용합니다. 보기도쉽고 편리한점이 많아서 항상 이용합니다.
2024-06-08 00:20:21,2,메가박스에서 앱카드 결재가 안되요. 계속 설치화면으로만 넘어가네요. 빨리 고쳐주세요.
2024-01-01 20:02:56,1,이건 또 왜만들어서 신한플레이에서 잘되던 기능들을 이용못하게막고 가입할려했더니 인증단계부터 짜증나서 그냥지움
2024-02-20 08:44:59,1,쓸모없음 세부내용 확인하려면 결국 카드 앱 깔아야하고 은행앱 깔아야하고 ㅋ 뭣하러 통합앱을 만들었는지
2024-09-25 05:43:31,1,햄버거준다해서 업햇는데 쿠폰함에 아예없네 장난하나 이거 누구한테 항의해야 함??
2024-01-27 00:19:41,1,서브웨이 모바일 결제 슈퍼설 결제 선택시 플레이스토어로 연결되며 열기 선택시 결제메뉴 진행되지 않음
2023-12-24 09:37:35,1,이 어플이면 신한은행 신한카드 앱 없어도되는줄 알고 지웠더니 결제하려는데 솔페이 다시 설치하래...쓸모없는 어플 하나더 추가인듯...
2023-12-29 03:48:21,5,훨씬 안정적이게 앱이 구동되는거같긴한데 기프티스타로 연결되는 쿠폰사고팔기기능이 없어서 구버전쓰게되네요.. 추가부탁드려요
2024-03-05 09:13:22,1,온라인 결제시 결제코드를 적을곳을 찾는데 얼마나 잘 숨겨 두셨는지 찾을수가 없네요
2024-07-13 01:03:59,1,알림음 어떻게 변경하나요? 효과음#1 이렇게있었는데 지금은 없네요...
2024-05-11 01:38:46,1,메뉴확안 어렵고 위닝캘린더 포함 업뎃필요. 왜 솔뱅크 앱으로 왔다갔다 해야 하는가
2024-01-26 13:59:13,1,별 혜택도 없으면서 신한 앱이 대체 몇개인지.. 신한의 시간은 거꾸로 간다..
2024-11-08 22:22:02,4,믿음직스럽지만 혜택은 짠돌이.
2024-06-02 13:34:31,1,그냥 변경전의 UI가 더 좋은 것 같아요. 변경후 너무 정신없어 보이는 건 비단 저 뿐만일까요?
2024-05-19 05:19:41,1,백그라운드 실행으로 배터리 잡아먹음. 모두 최신업뎃 상태.
2024-06-20 04:31:54,1,"국민은행이 어플 4-5개씩 있는거 너무 불편하고 짜증나서 신한으로 갈아탔더니, 왜 신한도 똑같은 짓을 하고있는지 모르겠네. 비슷한 기능의 어플을 왜 여러개를 만들어서 불편하게 하는거죠? 관리 어려워요. 어플땜에 짜증나거 주거래 갈아탈까 말까 고민중임"
2024-07-15 13:35:19,5,퀴즈풀기 잼있으면서 정보도 퀴즈풀고나면 기억에 남고 좋아요 포인트도 쌓이고 등급도 오르고^^
2024-08-05 01:04:50,4,좋은거 같어 요 기계 효룰 성도 생겨지고 너문아고맙습니다 이런정보 를 갈르켜 주셔서~또 감사 합니다 좋은 프로 그렘을갈르켜주신점 더ㅡ더욱이나 감사말씀드립니다 ㅋ ㅋㅋ ㅋ
2024-06-10 11:27:16,1,업데이트 해놓고 그냥 막연하게 접속불가만 하게 하기? 알림지우기도 먹통..
2024-02-24 10:27:06,1,실컷 슈퍼SOL설치하라고 유도하고선 기존 모든 연동서비스는 기존SOL앱으로 연동하게 해놓으면 어떻게 쓰라는건지.. OTP든 인증서든 타서비스랑 연동되는게 없음 알림도 언오고 인증도 안뜸... 기존SOL만 됨
2024-06-05 04:45:04,1,대체 교통카드 대금은 어디서 보라는 거임ㅋㅋ 문자로 보내던 거 자동으로 바꿔놨으면 기능 숨겨놓지 좀 마세요 제발 기본 아닌가
2024-05-20 04:49:06,1,자주쓰는 계좌 기능 넣어주세요. 이체할 때 매우 불편합니다.
2024-07-24 15:15:28,3,계좌 입금자명으로 검색할수 있게 해주세요 그리고 조회 목록도 이전 어플처럼 500건 이상 표시될수 있도록 개선 부탁드려요
2024-05-26 04:21:34,1,시작할때 본인인증시 이름을 적어야하는데 이름을 쓸수가 없네요..아무도 이 앱을 안쓰나봅니다.
2024-08-24 08:37:42,5,편리하고 좋은 앱입니다.
2024-08-17 03:50:00,1,진짜 최악의 어플 덕분에 회원탈퇴 하고갑니다 두번다신 마주치지도 말자
2024-06-10 08:46:31,1,통합앱이라더니 정작 어플들 기능 중 조금씩만 떼어와서 만든 앱 사용감도 불편하고 기능은 적고 쓰라는 건지 말라는 건지 고객에게 오히려 금융사가 갑질하는 느낌 페이를 쓰려고 해도 연결안돼서 걍 카카오페이로 결제한게 수십번 왜 만든거임
2024-07-30 02:10:42,1,Super app 왜 만든거임? 조회만 되고 거래 할려면 솔뱅크 또 깔아야됨..
2024-02-02 04:11:06,2,신용카드 결제 알림 문자 시간과 슈퍼쏠앱의 결제알림 시간이 너무 차이가 납니다. 고쳐주세요
2024-01-25 01:34:31,1,지금 접속이 안돼 다시 설치하니 로그인이 안되네요. 빠른조치 부탁드려요.
2024-01-22 03:21:39,3,카드랑 은행어플 기능이 합쳐진 줄 알았더니 일부기능은 아예 있지도 않고 카드결제알림은 기존어플보다 너무 늦게와서 불편합니다
2023-12-30 10:47:38,1,여러앱을 합쳤다고 하지만 모바일 otp 인증도 안되고 결국 이것저것 다 깔아야 됨.
2024-09-03 14:33:04,1,혜택 구간에 터치 안되는데 해결좀요
2024-11-11 01:23:16,4,생활에 필요항 유익한 정보
2024-10-29 00:42:33,5,보는 재미가 있네요
2024-11-08 14:53:19,1,아니 로그인이 안 되자나
2024-10-22 12:02:47,4,계좌의(냬) 모든 정보
2024-10-28 02:55:15,5,귀사의 무궁한 발전을 기원합니다
2024-11-08 12:14:41,5,좋습니다 좋아요 좋아
2024-11-10 21:22:28,5,신한리뷰 많은 도우이 되네요
2024-11-01 06:51:53,5,정말 좋은 앱이네요
2024-11-12 02:49:23,5,다양한 이벤트 좋아요
2024-10-17 09:47:17,5,아주 유용합니다
2024-03-06 23:12:41,1,신분증 인식 드럽게 안되네요. 거기다 하루 10회 횟수 제한? 어제 오늘 벌써 두번 실패했는데 이짓을 뭐 언제까지 반복하라는건지 앱 좀 제대로 만드세요 열받게 하지말고 더러워서 안합니다.
2024-10-18 08:43:42,4,신나고 재미있어요
2024-04-26 09:46:24,1,앱카드 결제를 하려면 구글 플레이 창이 뜸. 거기서 앱을 열먼 어플의 홈 화면이 나오지 결제 창이 안 뜸. 결제 불가.
2024-11-08 14:49:59,1,로그인 자꾸 안 됨
2024-11-11 08:20:43,5,서비스도좋은은행굿
2023-12-21 11:22:13,1,기존게 훨씬 쓰기편해요ㅡㅡ 별한개도 아까워요...신한인증서 발급부터 에러에러....지워버리고싶다...거래처옮길까
2024-05-02 17:33:11,1,아니 타은행 증권 기타등등 은 비대면 신분증확인시 한두번 찰영 하면 인증 되는데 왜 신한만 3일동안 수십번 해도 안되서 결국 은행에 가게 생겻네 뭐 이딴 어플이 있어 찰영 제한을 풀든가 짜증 짜증 별 한개도 아까움
2024-10-16 08:30:42,5,아주 맘에들어요
2024-01-31 04:52:12,1,잔버그도 많고 통합을 하려는 시도는 좋은데... 할거면 잘 했으면 좋겠네요
2024-01-19 02:23:26,3,이체를하면 금액이 실시간으로 리프레시가 안되서 계속 앱을 재실행해야되요. 고쳐주세요.
2024-11-08 15:02:05,1,앱이 먹통되버림. 24울트라
2023-12-19 01:15:43,1,잘 쓰던 걸 업데이트 했더니 엄청 느려졌네요. 아직 업데이트 안 한 분들은 업데이트 하지마세요. 10분 전으로 돌리고 싶네요 ㅠㅜ
2024-01-25 01:32:20,1,기동전문 오류가 발생하였습니다. 라는 에러가 뜨면서 어플이 실행조차 안되는데 왜 이러는건가요?
2024-05-17 04:39:47,1,"별점 하나도 아까운 앱! 사용자를 더욱 불편하게 만들어 궁극적으로 신한은행 신한카드등 신한금융서비스 이용자들이 다른 금융사로 갈아타게 할 목적으로 만든 앱 같음! 20년이상 신한은행과 신한카드를 이용했지만 나도 곧 떠난다. 잘 있어라, 징글징글 하게 계속 불편해지기만 하는 신한아...😡"
2023-12-21 17:59:41,5,처음설치땐 알리미라고나와서 헷갈렸지만 Super SOL로 설치되더라구요. 멋진 앱이 되길 바래요. 은행ㆍ증권ㆍ보험 망라한 파워앱!!!!!
2024-08-23 03:30:30,5,그냥 다운받아 사용중 편할듯
2024-06-24 10:10:14,2,6월13일부터 23일까지 걸음리포트가 측정이 하나도 안되어있습니다 확인 부탁드립니다
2024-10-05 11:05:47,5,감사합니다최고입니다 따봉
2024-10-15 12:58:26,4,더 사용해 봐야할것 같아요.
2024-09-30 09:04:31,5,편리한 슈퍼SOL
2024-09-26 09:40:40,5,재미나고 좋아요!
2024-01-09 10:53:37,1,신한을 주거래 은행으로 이용한지 30년됐고 기업뱅킹도 이용중인데 왜 앱이 완전변경되면 자주쓰는계좌 검색기능을 없애버리는건가요?? 진짜 주거래 은행 우리은행으로 바꿔버리고 싶네요.
2024-10-01 00:19:10,2,잘ㅇ해봐야지요~~
2024-10-03 08:48:51,5,참 편한대로 할수있어요
2024-10-05 01:08:04,1,쿠폰 준다더니 쌩까고 없던일로 만드네ㅋㅋㅋㅋ
2024-09-26 09:37:22,5,편해서 좋아요 😀
2023-12-25 22:13:23,4,쏠어플도 있는데 기능이 겹치는데.. 기존 쏠알리미처럼 계좌 입출금내역 몰아서보는건없나요? 잘쓰고있는데 업뎃되더니 모아보기가 없네요
2024-09-23 08:50:33,1,앱이 열리지 않음
2024-10-04 00:39:26,4,사용하기편한금융앱
2024-10-02 23:00:19,4,너무 좋아요
2024-11-08 15:02:48,1,로그인도 안되고 무한루팅 걸리는 이딴 쓰레기 어플 상종도 하지 말아야됨
2024-02-13 13:00:32,1,기존 뱅크보다 편의성이 매우 심각하게 형편없어서 삭제후 이전 뱅크앱을 다시 사용합니다.
2024-05-13 00:33:50,2,한번씩 알림이 먹통되어서 그때마다 삭제설치하기를 번복하네요ㅜㅜ
2024-09-18 23:02:15,1,인증서오류로 접속안됨
2024-01-03 12:14:24,2,이거.. 왜 필요한거죠? 깔아 놓고 은행은 sol뱅크로 이동하고.. 카드는 신한카드앱으로 연결되고.. 통합도 아니고... 주변에서도 없어도 되는거 하도 깔라고 알람떠서 깔았는데 불편해서 삭제한다는 얘기만 들리고.. 굳이?
2024-06-11 05:24:19,3,슈퍼쏠는 통장사본 보는 기능이 없음 표기를 해두던가. 신한은행이랑 이거랑 두개써야됨 짜증 개짜증
2024-07-24 12:54:53,5,다양한 정보와 즐거움이 있습니다
2024-06-30 05:03:40,5,빠른 서비스 좋아요..
2024-09-30 07:49:38,4,좋은정보감사합니다
2024-07-15 09:35:36,5,유용하게 쏠쏠하게 포인트 얻어 갑니다
2024-06-25 19:31:16,5,신한주고객인데 너무 만족합니다
2024-07-05 09:36:13,5,만보기가 제대로 기록이 안되네요
2024-07-01 11:46:35,1,무슨통합어플인것마냥 광고질해서 깔게하곤 전문적인기능은다시 은행어플깔라고하고 그럴거면이딴어플왜만든거 당장 지운다
2024-08-05 05:03:09,1,알림 기능이나 제대로 갖춰라
2024-08-14 06:11:31,5,소액신용카드 할부좋아요 감사해요
2024-08-12 06:05:14,4,사용하기 편리합니다^^♡
2024-07-03 15:00:18,1,아메리카노 2장 준다해서 설치했는데 왜 안줘요
2024-07-25 03:37:16,1,알림 조회속도 너무드립니다ㆍ개선해주세요
2024-09-30 05:08:07,1,앱 초기화면레 멈춰 있네요.
2024-08-12 03:05:51,1,입출금 알림 예전처럼 잔액확인 됐으면 좋겠어요.
2024-07-24 09:39:52,5,그냥 좋으니까 다 까세요 강추합니다
2024-06-22 23:43:35,4,나의 자신. 관리하며 포인트 모으는 자미 쏠쏠 금융상식도 쌓아요~
2024-08-08 08:57:25,1,포인트 쿠폰 받으려고 이어플 설치한다? 쓰레기 눈가리고 아웅 사기꾼들임 뭐 투자금융증권 수락 이런 문구들만 나오고 의미 하나없음 걍 사기임 시간도 오래걸리고 하나하나 인증해야돼고 그럴빠에 제돈주고 먹고맘 이런 쿠폰류나 서비스류 질 떨어지는거 감안하면 10분 20분 쓰는거 아까워죽겠음
2024-06-13 01:58:18,1,알림을 다 꺼놨는데 오ㅑ 알림이 오냐
2024-07-04 01:53:25,5,포인트도 받고 심심풀이로 좋아요 추천합니다
2024-07-09 12:06:46,5,항상친절하셨어서감사합니다
2023-12-20 09:19:08,1,입.출금 내역 확인하면서 간편 계산기 기능은 왜 삭제가 된건가요? 어플이 더 쓰기 안좋아진거 같아요.
2024-04-16 01:26:00,1,최악임 기존 신한어플 써야하는게 더 많고 모바일otp발급을 지금 몇번째 받는지 모르겠음 짜증나서 삭제예정임
2023-12-27 00:48:02,3,카드 이용내역 조회시 오류 팝업이 뜨면서 이용내역이 중복 표기 되네요. 그리고 카드 이용 금액은 결재일기준으로도 확인 할수있게 추가 바랍니다.
2023-12-22 13:18:04,2,자주 이체해야할 계좌들 그룹별 관리가 없어져서 너무 불편하네요. 그래서 기존 앱을 사용하게 되네요
2024-04-27 10:52:24,5,기존 신한은행 앱보다 화면에나타나는 정보가 알기쉽게 작관적으로 잘 나타나있음 포인트까지
2024-07-15 12:13:17,5,내 돈의 흐름은 역시 신한 슈우퍼SOL과 함께~~~
2024-01-15 06:19:02,1,신분증 인증등록부터 계속 실패. 자동촬영인식된것 맞아도 계속오류나요.
2024-09-12 08:28:36,1,아오 전화번호 변경 계속했는데 수정이 안돼; 제발 이 쓰레기 같은 앱 좀 제대로 만들어
2024-07-21 23:00:13,5,아주 편리하게 사용하고 있습니다
2023-12-22 13:14:43,1,계좌 인증 후 자동으로 꺼짐. 가입도차 안되어서 앱이용이 안됨.
2024-05-02 05:36:02,1,하나로 다된대서 기존거 다 지웠더니 안되는게많네요.. 은행이랑 증권앱 카드앱 다 다시깔았네요
2024-01-31 07:38:44,1,너무 불편합니다 카메라로 pc qr결제 기능 및 매점 현장 결제 기능 추가해줬으면 합니다
2023-12-30 23:45:14,3,차라리 슈퍼솔로 통합했음 좋겠음 불필요한앱까지 깔 필요가 없음 핸드폰 용량만 괜히 차지하고
2023-12-18 07:05:06,1,"예전 쏠 알리미는 계산기능 잘 사용 있었는데 최신 신한뱅크 앱이나 중복되어 사용이 불편합니다,"
2024-05-17 12:25:54,1,어이가 없네 상위호환도 안되고 어떤건 구형 앱사용하라하고 통합 할줄 모르는 기술이면 어플 만들질 말아야지
2023-12-26 13:40:24,1,업뎃됐다고 해서 실행하는데 생체등록안내에서 넘어가질 않아 3번이나 다시했는데 안되네요....답답합니다아
2024-02-14 18:37:48,1,신한은행 OTP 발급하려는데 ARS 인증 전화 받으면 앱이 꺼져서 처음부터 다시 해야 돼요 ARS 인증을 못해요
2023-12-21 09:25:01,4,개선사항 1. 법인카드 앱결제 기능이 안됩니다 2. d-club 관리 페이지 들어가는 기능이 없습니다
2024-01-15 00:02:40,2,기존 앱들의 기능을 다 담아내지 못하는 거라면 이걸 왜 써야 하는지 모르겠네요ㅠ 결제하는 방법도 잘못 안내가 되고 있고요. 기존 앱 다시 깔고 삭제하려구요.
2024-01-22 03:00:10,1,업데이트하고 더 안좋아진거는머지. 편하게 쓰던것들이 다 사라졌네
2023-12-25 01:28:12,1,기존의 알리미로 바꿔주세요.. 알리미 기능만 사용하는데 너무 무거운 앱이네요
2024-01-11 06:54:07,1,나 신한카드는 쓰는데 신한은행 안 씀... 예전 계좌개설한게 있는 모양인지 은행에 등럭된 전화전호만 가능하다고 하네... 하지만 내 입장에서 쓰지도 않는 은행 정보 갱신한다고 비대면 추가인증 왜 해야 하는지 모르겠음... 어차피 카드쪽 정보는 가짜인건가? 은행 말고 다른 서비스에 등록된 개인 정보도 인정해줘야 하는 거 아님? 암튼 이벤트때문에 가입 하려다 귀찮기도 하고 여기 리뷰 보니까 기능 부족으로 카드 어플 삭제도 못 할거 같으니 걍 안 살치안하고 지웠음.. 이거 통합 아이디어 낸 사람 좀 혼나야 함
2024-01-18 12:34:52,1,공동인증서나 모바일 OTP 제공이 안됩니다. 기존 솔 앱이랑 충돌이 나고 홈페이지 안내내용과 다릅니다.
2024-04-03 05:55:48,5,다 합쳐서 하나로 만들었는데 조금 느리네 보안도 믿을 수 있는건지 어쨋든 하나로 만들었다는것
2023-12-24 07:26:57,5,평생계좌번호 폰번호바꾸고 다시 설정했는데 앱에는 그대로 과거번호 계속표기되어있네요. 업데이트 바랍니다.
2024-05-10 16:13:56,1,"본인명의 핸드폰만 회원가입이 되네요ㅠ 은행에 등록해 놓은 번호와 명의자 핸드폰 번호가 불일치하여 회원가입자체를 못함, 다른경로, 즉, 신한카드 등 으로 회원가입할 수 있도록 요청드립니다 또는, 은행에 등록해 놓은 번호와 명의자핸드폰이 불일치하더라도, 은행에 등록된 번호로도 인증받을 수 있도록 해주세요"
2024-02-14 04:30:58,1,원래 이렇게 이체할때마다 모바일 otp를 새로 발급받아야해요?안그랬던거같은데 너무 불편해요. 이럴거면 그냥 otp실물카드를 주시죠 ㅡㅡ
